expcode,impcode,trade,tradeALLind,trade1985,tradeChemicals,tradeFood,tradeMachines,tradeMetals,tradeMinerals,tradeOther,tradeTextiles,tradeVehicles,tradeWoodPaper,border,ln_distance,islands,landlock,legalsystem_same,common_lang,colonial,cu,fta,religion_same_recoded,constant
EGYPT,MADAGASCAR,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9116228,0,0,1,0,0,0,0,.014866001,1
EGYPT,MALAWI,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7061555,0,0,0,1,0,0,0,.13369802,1
EGYPT,MALAYSIA,1,1,1,1,1,1,1,0,0,0,0,1,0,4.4550567,0,0,0,1,0,0,0,.40417603,1
EGYPT,MALDIVES,0,0,0,0,0,0,0,0,0,0,0,0,0,3.894326,0,0,0,0,0,0,0,.81718403,1
EGYPT,MALTA,1,1,1,0,0,0,0,0,0,1,0,1,0,2.8773985,0,0,1,1,0,0,0,.001956,1
EGYPT,MAURITIUS,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0023022,0,0,1,1,0,0,0,.134794,1
EGYPT,MEXICO,0,1,0,1,0,1,1,0,1,1,0,1,0,4.8832607,0,0,1,0,0,0,0,.0019179999,1
EGYPT,MONGOLIA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3485894,0,0,0,0,0,0,0,.011452001,1
EGYPT,MOROCCO,1,1,1,1,0,1,0,0,0,1,0,1,0,3.5654495,0,0,1,1,0,0,0,.81309605,1
EGYPT,MOZAMBIQUE,0,0,1,0,0,0,0,0,0,0,0,0,0,3.8182704,0,0,1,0,0,0,0,.107104,1
EGYPT,MYANMAR (BURMA),0,1,1,0,0,0,0,0,0,1,0,0,0,4.2222037,0,0,0,0,0,0,0,.02953,1
EGYPT,NEPAL,0,1,0,1,1,1,0,1,0,0,0,0,0,3.9891555,0,0,0,0,0,0,0,.024540002,1
EGYPT,NETHERLANDS,1,1,1,1,1,1,1,1,1,1,1,1,0,3.5607524,0,0,1,0,0,0,0,.0098800007,1
EGYPT,NEW ZEALAND,1,1,0,0,1,1,0,0,0,1,0,0,0,5.0704641,0,0,0,1,0,0,0,.001132,1
EGYPT,NICARAGUA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7522879,0,0,1,0,0,0,0,.001982,1
EGYPT,NIGER,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2026143,0,0,1,0,0,0,0,.71902603,1
EGYPT,NIGERIA,1,1,1,1,0,1,1,0,1,1,1,1,0,3.3251395,0,0,0,1,0,0,0,.36865801,1
EGYPT,NORWAY,1,1,1,0,0,1,0,0,0,1,0,1,0,3.6966314,0,0,0,0,0,0,0,.0027800002,1
EGYPT,OMAN,1,1,1,1,1,1,1,1,1,1,0,1,0,3.3199379,0,0,1,1,0,0,0,.80900604,1
EGYPT,PAKISTAN,1,1,1,1,1,1,1,0,0,0,0,1,0,3.691684,0,0,0,0,0,0,0,.79185003,1
EGYPT,PANAMA,1,1,0,0,0,0,1,0,0,0,0,0,0,4.7136927,0,0,1,1,0,0,0,.038614001,1
EGYPT,PAPUA N.GUINEA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8004475,0,0,0,0,0,0,0,.001824,1
EGYPT,PARAGUAY,1,1,0,1,1,0,0,1,0,0,0,0,0,4.6172237,0,0,1,0,0,0,0,.001958,1
EGYPT,PERU,1,1,0,1,0,1,0,0,0,0,0,0,0,4.7209244,0,0,1,0,0,0,0,.001956,1
EGYPT,PHILIPPINES,1,1,1,1,0,0,0,0,0,0,1,0,0,4.5332351,0,0,1,1,0,0,0,.036932003,1
EGYPT,POLAND,1,1,1,1,0,1,0,0,1,1,0,1,0,3.2930858,0,0,0,0,0,0,0,.001622,1
EGYPT,PORTUGAL,1,1,1,1,1,0,1,0,0,1,0,0,0,3.6889575,0,0,1,0,0,0,0,.0019039999,1
EGYPT,QATAR,0,1,1,1,1,1,1,1,1,1,0,1,0,3.0588422,0,0,1,1,0,0,0,.75587404,1
EGYPT,ROMANIA,0,0,1,0,0,0,0,0,0,0,0,0,0,2.9779186,0,0,0,0,0,0,0,.01003,1
EGYPT,RWANDA,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3672957,0,0,1,1,0,0,0,.071692005,1
EGYPT,SAUDI ARABIA,1,1,1,1,1,1,1,1,1,1,1,1,1,2.716861,0,0,0,1,0,0,0,.80818808,1
EGYPT,SENEGAL,1,1,0,0,0,0,0,0,0,0,0,1,0,3.8260355,0,0,1,0,0,0,0,.74449402,1
EGYPT,SIERRA LEONE,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8163216,0,0,0,1,0,0,0,.32243201,1
EGYPT,SINGAPORE,1,1,1,1,1,1,1,1,0,1,1,1,0,4.3583097,0,0,0,1,0,0,0,.142478,1
EGYPT,SOMALIA,0,0,1,0,0,0,0,0,0,0,0,0,0,3.2384863,0,0,0,1,0,0,0,.81636405,1
EGYPT,SOUTH AFRICA,0,1,0,0,0,0,1,0,1,1,0,1,0,4.0310588,0,0,0,1,0,0,0,.011622,1
EGYPT,SPAIN,1,1,1,1,1,1,1,1,1,1,1,1,0,3.594584,0,0,1,0,0,0,0,.0019400001,1
EGYPT,SRI LANKA,1,1,1,0,0,1,0,0,0,1,0,1,0,4.0033503,0,0,0,1,0,0,0,.059039999,1
EGYPT,SUDAN,0,1,1,1,1,1,1,1,1,1,1,1,1,2.4849067,0,0,0,1,0,0,0,.59723002,1
EGYPT,SURINAM,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4888887,0,0,1,1,0,0,0,.107792,1
EGYPT,SWEDEN,1,1,1,1,1,1,1,1,1,1,1,1,0,3.6396594,0,0,0,0,0,0,0,.0022140001,1
EGYPT,SWITZERLAND,1,1,1,1,1,1,1,1,1,1,1,1,0,3.3922286,0,0,0,0,0,0,0,.0043740002,1
EGYPT,SYRN ARAB RP,1,1,0,1,0,1,1,0,1,1,1,1,0,2.4260151,0,0,1,1,0,0,0,.73295802,1
EGYPT,THAILAND,1,1,1,0,0,0,0,0,0,0,0,1,0,4.2629776,0,0,0,1,0,0,0,.031914003,1
EGYPT,TRINIDAD-TOBAGO,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5260825,0,0,0,1,0,0,0,.05415,1
EGYPT,TUNISIA,1,1,1,1,1,1,1,0,1,1,0,1,0,3.0972028,0,0,1,1,0,0,0,.81309402,1
EGYPT,TURKEY,1,1,1,1,1,1,1,1,1,1,1,1,0,2.5649493,0,0,1,1,0,0,0,.81145799,1
EGYPT,UGANDA,0,1,1,0,0,1,0,0,1,1,0,1,0,3.2610464,0,0,0,1,0,0,0,.055018,1
EGYPT,UNITED KINGDOM,1,1,1,1,1,1,1,1,1,1,1,1,0,3.7345419,0,0,0,1,1,0,0,.012036,1
EGYPT,UNTD ARAB EM,1,0,1,0,0,0,0,0,0,0,0,0,0,3.185806,0,0,0,1,0,0,0,.77629602,1
EGYPT,UNTD RP TANZANIA,0,1,0,1,0,0,1,0,1,1,0,1,0,3.5078564,0,0,0,1,0,0,0,.26663801,1
EGYPT,URUGUAY,0,1,0,0,0,0,1,0,1,0,0,0,0,4.6526437,0,0,1,0,0,0,0,.001228,1
EGYPT,USA,1,1,1,1,1,1,1,1,1,1,1,1,0,4.8479242,0,0,0,1,0,0,0,.0080160005,1
EGYPT,VENEZUELA,1,0,0,0,0,0,0,0,0,0,0,0,0,4.58356,0,0,1,0,0,0,0,.001916,1
EGYPT,VIETNAM,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3410993,0,0,0,1,0,0,0,.008262,1
EGYPT,ZAMBIA,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7376697,0,0,0,1,0,0,0,.0036160003,1
EGYPT,ZIMBABWE,1,1,0,1,1,0,0,1,1,0,0,0,0,3.8501475,0,0,0,1,0,0,0,.0080780005,1
EL SALVADOR,AFGHANISTAN,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0441051,0,0,1,0,0,0,0,0,1
EL SALVADOR,ALBANIA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7207603,0,0,0,0,0,0,0,0,1
EL SALVADOR,ALGERIA,0,1,0,0,0,1,0,0,0,1,0,0,0,4.5326204,0,0,1,0,0,0,0,.0048099998,1
EL SALVADOR,ANGOLA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7058964,0,0,1,0,0,0,0,.66564596,1
EL SALVADOR,ARGENTINA,0,1,1,1,0,1,1,0,1,1,0,1,0,3.9877596,0,0,1,1,0,0,0,.88183993,1
EL SALVADOR,AUSTRALIA,1,1,1,0,0,1,0,0,0,1,0,0,0,5.4189501,0,0,0,0,0,0,0,.29039198,1
EL SALVADOR,AUSTRIA,1,1,1,0,1,1,0,0,0,1,0,1,0,4.678401,0,0,0,0,0,0,0,.85581601,1
EL SALVADOR,BAHAMAS,1,1,0,0,0,1,0,0,1,1,0,0,0,2.8090162,0,0,0,0,0,0,0,.25663799,1
EL SALVADOR,BAHRAIN,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9416161,0,0,0,0,0,0,0,.0079119997,1
EL SALVADOR,BANGLADESH,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1885319,0,0,0,0,0,0,0,.0019719999,1
EL SALVADOR,BARBADOS,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3806846,0,0,0,0,0,0,0,.064726003,1
EL SALVADOR,BELGIUM-LUX.,1,1,1,1,1,1,0,1,1,1,0,1,0,4.6052952,0,0,1,0,0,0,0,.86589599,1
EL SALVADOR,BELIZE,1,1,1,1,1,1,1,1,1,1,1,1,0,1.2298546,0,0,0,1,0,0,0,.64578402,1
EL SALVADOR,BENIN,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5138178,0,0,1,0,0,0,0,.17864199,1
EL SALVADOR,BERMUDA,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4155867,0,0,0,0,0,0,0,.185412,1
EL SALVADOR,BHUTAN,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1926036,0,0,0,0,0,0,0,0,1
EL SALVADOR,BOLIVIA,0,1,0,0,0,0,0,0,0,0,0,1,0,3.6641204,0,0,1,1,0,0,0,.89040196,1
EL SALVADOR,BRAZIL,0,1,0,0,0,1,0,0,0,0,0,0,0,3.724565,0,0,1,1,0,0,0,.84559602,1
EL SALVADOR,BRUNEI,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3171253,0,0,0,0,0,0,0,.031048,1
EL SALVADOR,BULGARIA,0,0,1,0,0,0,0,0,0,0,0,0,0,4.7672148,0,0,0,0,0,0,0,.0049059996,1
EL SALVADOR,BURKINA FASO,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4649959,0,0,1,0,0,0,0,.086963996,1
EL SALVADOR,BURUNDI,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7889347,0,0,1,0,0,0,0,.75442201,1
EL SALVADOR,CAMBODIA,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2674375,0,0,0,0,0,0,0,.00098599994,1
EL SALVADOR,CAMEROON,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6172986,0,0,1,0,0,0,0,.34104398,1
EL SALVADOR,CANADA,1,1,1,1,1,1,0,0,1,1,1,1,0,3.8408651,0,0,0,0,0,0,0,.45539597,1
EL SALVADOR,CENTRAL AFR. REP.,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7016511,0,0,1,0,0,0,0,.33042198,1
EL SALVADOR,CHILE,0,1,0,1,0,0,0,0,0,0,0,0,0,3.8576436,0,0,1,1,0,0,0,.79025793,1
EL SALVADOR,CHINA,0,1,0,1,0,1,1,0,1,1,0,1,0,5.2733507,0,0,0,0,0,0,0,0,1
EL SALVADOR,COLOMBIA,1,1,1,1,1,1,1,0,1,1,1,1,0,2.9738445,0,0,1,1,0,0,0,.92950797,1
EL SALVADOR,CONGO,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6536746,0,0,1,0,0,0,0,.52449399,1
EL SALVADOR,COSTA RICA,1,1,1,1,1,1,1,1,1,1,1,1,0,1.8300848,0,0,1,1,0,0,0,.87200195,1
EL SALVADOR,COTE D'IVOIRE,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4322343,0,0,1,0,0,0,0,.179098,1
EL SALVADOR,CUBA,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4646568,0,0,0,1,0,0,0,.30803198,1
EL SALVADOR,CYPRUS,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8181863,0,0,0,0,0,0,0,.012649999,1
EL SALVADOR,CZECHOSLOVAKIA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7043023,0,0,0,0,0,0,0,.37820798,1
EL SALVADOR,DENMARK (includes FAROE ISLDS),1,1,0,1,1,1,1,0,1,1,0,1,0,4.6777625,0,0,0,0,0,0,0,.028620001,1
EL SALVADOR,DOMINICAN RP,1,1,1,1,0,1,1,0,1,1,1,1,0,2.9427145,0,0,1,1,0,0,0,.92962795,1
EL SALVADOR,ECUADOR,1,1,1,0,0,0,1,0,0,0,0,0,0,2.9714448,0,0,1,1,0,0,0,.92782396,1
EL SALVADOR,EGYPT,0,0,1,0,0,0,0,0,0,0,0,0,0,4.7845154,0,0,1,0,0,0,0,.0019719999,1
EL SALVADOR,EL SALVADOR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EL SALVADOR,ETHIOPIA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8445859,0,0,1,0,0,0,0,.0076459995,1
EL SALVADOR,FIJI,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5828552,0,0,0,0,0,0,0,.095964,1
EL SALVADOR,FINLAND,1,1,1,0,1,1,0,0,0,1,0,1,0,4.8314252,0,0,0,0,0,0,0,.023306001,1
EL SALVADOR,FM USSR,0,0,0,0,0,0,0,0,0,0,0,0,0,5.270308,0,0,0,0,0,0,0,0,1
EL SALVADOR,"FM YUGOSLAVIA (includes CROATIA, SLOVENIA)",0,1,1,0,1,0,0,0,0,0,0,0,0,4.736033,0,0,0,0,0,0,0,.038720001,1
EL SALVADOR,FRANCE,1,1,1,1,1,1,0,0,1,1,1,1,0,4.5689135,0,0,1,0,0,0,0,.73554397,1
EL SALVADOR,GABON,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6225548,0,0,1,0,0,0,0,.63173598,1
EL SALVADOR,GAMBIA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.281528,0,0,0,0,0,0,0,.018374,1
EL SALVADOR,GERMANY,1,1,1,1,1,1,1,0,1,1,1,1,0,4.6691337,0,0,0,0,0,0,0,.34783599,1
EL SALVADOR,GHANA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4671969,0,0,0,0,0,0,0,.186086,1
EL SALVADOR,GREECE,0,1,0,1,1,0,0,0,0,0,0,1,0,4.7338796,0,0,1,0,0,0,0,.0038719999,1
EL SALVADOR,GUATEMALA,1,1,1,1,1,1,1,1,1,1,1,1,1,.75817794,0,0,1,1,0,0,1,.90545595,1
EL SALVADOR,GUINEA-BISSAU (includes CAPE VERDE),0,0,0,0,0,0,0,0,0,0,0,0,0,4.3155913,0,0,1,0,0,0,0,.098267995,1
EL SALVADOR,HAITI,1,1,1,1,0,0,0,0,0,0,0,0,0,2.8501289,0,0,1,0,0,0,0,.79768395,1
EL SALVADOR,HONDURAS,1,1,1,1,1,1,1,1,1,1,1,1,0,.9871341,0,0,1,1,0,0,1,.92221999,1
EL SALVADOR,HONG KONG,1,1,1,0,1,0,0,0,0,0,0,0,0,5.3144746,0,0,0,0,0,0,0,.077798001,1
EL SALVADOR,HUNGARY,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7349219,0,0,0,0,0,0,0,.52370203,1
EL SALVADOR,ICELAND,0,1,0,0,1,0,0,0,0,0,0,0,0,4.4710474,0,0,0,0,0,0,0,.029918,1
EL SALVADOR,INDIA,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1121759,0,0,0,0,0,0,0,.012769999,1
EL SALVADOR,INDONESIA (includes MACAU),0,0,0,0,0,0,0,0,0,0,0,0,0,5.3459821,0,0,1,0,0,0,0,.027125999,1
EL SALVADOR,IRAN,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9633665,0,0,1,0,0,0,0,.00096199999,1
EL SALVADOR,IRAQ,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9000125,0,0,1,0,0,0,0,.017315999,1
EL SALVADOR,IRELAND,0,1,0,0,0,1,0,0,0,1,1,0,0,4.4986682,0,0,0,0,0,0,0,.91705,1
EL SALVADOR,ISRAEL,1,1,1,0,1,0,0,0,0,0,0,0,0,4.8276911,0,0,0,0,0,0,0,.009668,1
EL SALVADOR,ITALY,1,1,1,1,1,1,1,0,1,1,1,1,0,4.6615691,0,0,1,0,0,0,0,.80047995,1
EL SALVADOR,JAMAICA,0,1,0,0,0,1,0,1,0,0,0,0,0,2.5048075,0,0,0,0,0,0,0,.105672,1
EL SALVADOR,JAPAN,1,1,1,1,1,1,0,0,0,1,0,1,0,5.4293313,0,0,0,0,0,0,0,.005988,1
EL SALVADOR,JORDAN,0,0,1,0,0,0,0,0,0,0,0,0,0,4.8370013,0,0,1,0,0,0,0,.016426001,1
EL SALVADOR,KENYA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8486171,0,0,0,0,0,0,0,.2586,1
EL SALVADOR,"KIRIBATI (includes SOLOMON ISLDS, TONGA, TUVALU)",0,0,0,0,0,0,0,0,0,0,0,0,0,5.569149,0,0,0,0,0,0,0,.48225197,1
EL SALVADOR,KOREA RP (SOUTH),0,1,0,0,1,0,0,0,0,1,0,0,0,5.3829026,0,0,0,0,0,0,0,.040445998,1
EL SALVADOR,KUWAIT,0,0,0,0,0,0,0,0,0,0,0,0,0,4.909524,0,0,1,0,0,0,0,.020225998,1
EL SALVADOR,LAOS P.DEM.R,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2676592,0,0,0,0,0,0,0,.0077439998,1
EL SALVADOR,LEBANON,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8390007,0,0,1,0,0,0,0,.34848401,1
EL SALVADOR,LIBERIA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3789535,0,0,0,0,0,0,0,.022741999,1
EL SALVADOR,LIBY ARAB JM,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6681795,0,0,1,0,0,0,0,.0019479999,1
EL SALVADOR,MADAGASCAR,0,0,0,0,0,0,0,0,0,0,0,0,0,4.942102,0,0,1,0,0,0,0,.2554,1
EL SALVADOR,MALAWI,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8356395,0,0,0,0,0,0,0,.273072,1
EL SALVADOR,MALAYSIA,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3069563,0,0,0,0,0,0,0,.027271999,1
EL SALVADOR,MALDIVES,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0892134,0,0,0,0,0,0,0,.00096199999,1
EL SALVADOR,MALTA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6616669,0,0,1,0,0,0,0,.93614602,1
EL SALVADOR,MAURITIUS,0,0,0,0,0,0,0,0,0,0,0,0,0,5.013216,0,0,1,0,0,0,0,.30035999,1
EL SALVADOR,MEXICO,1,1,1,1,1,1,1,1,1,1,1,1,0,2.7710271,0,0,1,1,0,0,0,.91130197,1
EL SALVADOR,MONGOLIA,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2810006,0,0,0,0,0,0,0,0,1
EL SALVADOR,MOROCCO,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4527245,0,0,1,0,0,0,0,.001924,1
EL SALVADOR,MOZAMBIQUE,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8520508,0,0,1,0,0,0,0,.3037,1
EL SALVADOR,MYANMAR (BURMA),0,0,0,0,0,0,0,0,0,0,0,0,0,5.2316165,0,0,0,0,0,0,0,.0094259996,1
EL SALVADOR,NEPAL,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1561546,0,0,0,0,0,0,0,0,1
EL SALVADOR,NETHERLANDS,1,1,1,1,1,1,1,0,1,1,0,1,0,4.6275082,0,0,1,0,0,0,0,.41998798,1
EL SALVADOR,NEW ZEALAND,1,1,1,0,0,1,0,0,0,1,0,1,0,5.5931258,0,0,0,0,0,0,0,.18899,1
EL SALVADOR,NICARAGUA,1,1,1,1,1,1,1,1,1,1,1,1,1,1.3873756,0,0,1,1,0,0,1,.91206992,1
EL SALVADOR,NIGER,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5741014,0,0,1,0,0,0,0,.001924,1
EL SALVADOR,NIGERIA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5746331,0,0,0,0,0,0,0,.120194,1
EL SALVADOR,NORWAY,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7006679,0,0,0,0,0,0,0,.026358001,1
EL SALVADOR,OMAN,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9842401,0,0,1,0,0,0,0,.00098599994,1
EL SALVADOR,PAKISTAN,0,1,0,0,0,0,0,1,0,0,0,0,0,5.0735278,0,0,0,0,0,0,0,.0050019999,1
EL SALVADOR,PANAMA,1,1,1,1,1,1,1,1,1,1,1,1,0,2.3167226,0,0,1,1,0,0,0,.81894797,1
EL SALVADOR,PAPUA N.GUINEA,0,0,0,0,0,0,0,0,0,0,0,0,0,5.467,0,0,0,0,0,0,0,.32955199,1
EL SALVADOR,PARAGUAY,1,1,1,0,0,0,1,0,0,0,0,0,0,3.8730495,0,0,1,1,0,0,0,.92397594,1
EL SALVADOR,PERU,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2998452,0,0,1,1,0,0,0,.91550994,1
EL SALVADOR,PHILIPPINES,0,0,1,0,0,0,0,0,0,0,0,0,0,5.3514709,0,0,1,0,0,0,0,.80995399,1
EL SALVADOR,POLAND,0,1,1,0,1,0,0,0,0,0,0,0,0,4.7484932,0,0,0,0,0,0,0,.77924395,1
EL SALVADOR,PORTUGAL,1,1,1,1,1,1,1,0,1,1,0,1,0,4.4413543,0,0,1,0,0,0,0,.90550596,1
EL SALVADOR,QATAR,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9462843,0,0,1,0,0,0,0,.01176,1
EL SALVADOR,ROMANIA,0,0,1,0,0,0,0,0,0,0,0,0,0,4.7738237,0,0,0,0,0,0,0,.048530001,1
EL SALVADOR,RWANDA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.787209,0,0,1,0,0,0,0,.53765595,1
EL SALVADOR,SAUDI ARABIA,0,0,1,0,0,0,0,0,0,0,0,0,0,4.900682,0,0,0,0,0,0,0,.00098599994,1
EL SALVADOR,SENEGAL,0,1,0,0,0,1,1,0,0,0,0,0,0,4.3163786,0,0,1,0,0,0,0,.053895999,1
EL SALVADOR,SIERRA LEONE,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3515692,0,0,0,0,0,0,0,.022315999,1
EL SALVADOR,SINGAPORE,1,1,1,0,1,1,1,0,0,0,1,0,0,5.263309,0,0,0,0,0,0,0,.045837998,1
EL SALVADOR,SOMALIA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9270358,0,0,0,0,0,0,0,0,1
EL SALVADOR,SOUTH AFRICA,0,0,1,0,0,0,0,0,0,0,0,0,0,4.79387,0,0,0,0,0,0,0,.10940799,1
EL SALVADOR,SPAIN,1,1,1,1,1,1,1,0,1,1,1,1,0,4.4870262,0,0,1,1,1,0,0,.93220198,1
EL SALVADOR,SRI LANKA,0,0,0,0,0,0,0,0,0,0,0,0,0,5.136116,0,0,0,0,0,0,0,.065512002,1
EL SALVADOR,SUDAN,0,0,1,0,0,0,0,0,0,0,0,0,0,4.778471,0,0,0,0,0,0,0,.042351998,1
EL SALVADOR,SURINAM,0,0,1,0,0,0,0,0,0,0,0,0,0,3.5367198,0,0,1,0,0,0,0,.355104,1
EL SALVADOR,SWEDEN,1,1,1,1,1,1,0,0,0,1,0,1,0,4.7408967,0,0,0,0,0,0,0,.029884001,1
EL SALVADOR,SWITZERLAND,1,1,1,0,1,1,0,0,1,1,1,1,0,4.6292253,0,0,0,0,0,0,0,.51830399,1
EL SALVADOR,SYRN ARAB RP,0,1,1,1,0,0,0,0,0,0,1,0,0,4.8572478,0,0,1,0,0,0,0,.012553999,1
EL SALVADOR,THAILAND,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2413249,0,0,0,0,0,0,0,.0038959999,1
EL SALVADOR,TRINIDAD-TOBAGO,1,1,1,0,0,0,0,0,0,1,0,1,0,3.3343475,0,0,0,1,0,0,0,.34756398,1
EL SALVADOR,TUNISIA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6048884,0,0,1,0,0,0,0,.00096199999,1
EL SALVADOR,TURKEY,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8398185,0,0,1,0,0,0,0,.00096199999,1
EL SALVADOR,UGANDA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8007021,0,0,0,0,0,0,0,.47760797,1
EL SALVADOR,UNITED KINGDOM,1,1,1,1,1,1,1,0,0,1,1,1,0,4.5617299,0,0,0,0,0,0,0,.129886,1
EL SALVADOR,UNTD ARAB EM,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9647856,0,0,0,0,0,0,0,.00392,1
EL SALVADOR,UNTD RP TANZANIA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8322563,0,0,0,0,0,0,0,.273972,1
EL SALVADOR,URUGUAY,0,1,0,0,0,1,0,0,0,0,0,0,0,4.0473218,0,0,1,1,0,0,0,.572846,1
EL SALVADOR,USA,1,1,1,1,1,1,1,1,1,1,1,1,0,3.2379999,0,0,0,1,0,0,0,.29906398,1
EL SALVADOR,VENEZUELA,0,1,1,0,0,1,0,0,0,0,1,0,0,3.1632543,0,0,1,1,0,0,0,.91221601,1
EL SALVADOR,VIETNAM,0,0,0,0,0,0,0,0,0,0,0,0,0,5.272634,0,0,0,0,0,0,0,.037565999,1
EL SALVADOR,ZAMBIA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8069863,0,0,0,0,0,0,0,.2597,1
EL SALVADOR,ZIMBABWE,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8173418,0,0,0,0,0,0,0,.14366399,1
ETHIOPIA,AFGHANISTAN,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6054091,0,1,1,0,0,0,0,.311802,1
ETHIOPIA,ALBANIA,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6267352,0,0,0,0,0,0,0,.064369999,1
ETHIOPIA,ALGERIA,0,1,0,0,1,0,0,0,0,0,0,0,0,3.6966314,0,0,1,1,0,0,0,.31120899,1
ETHIOPIA,ANGOLA,0,0,1,0,0,0,0,0,0,0,0,0,0,3.3426182,0,0,1,0,0,0,0,.012332999,1
ETHIOPIA,ARGENTINA,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7032824,0,0,1,0,0,0,0,.0080659995,1
ETHIOPIA,AUSTRALIA,1,1,1,0,1,0,0,0,0,0,0,0,0,4.6175165,0,0,0,0,0,0,0,.01163,1
ETHIOPIA,AUSTRIA,1,1,0,0,1,0,0,0,0,1,0,0,0,3.8379018,0,1,0,0,0,0,0,.01057,1
ETHIOPIA,BAHAMAS,0,1,0,0,0,1,1,0,0,1,0,0,0,4.7462559,0,0,0,0,0,0,0,.019721,1
ETHIOPIA,BAHRAIN,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0884557,0,0,0,1,0,0,0,.29869801,1
ETHIOPIA,BANGLADESH,0,1,0,0,0,1,0,0,0,0,1,0,0,3.9964724,0,0,0,0,0,0,0,.26981601,1
ETHIOPIA,BARBADOS,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5815954,0,0,0,0,0,0,0,.013657,1
